0,1800.84510875,359.697501824
1,1877.03895603,401.027339617
2,1911.24236316,468.390469803
3,2261.77185798,363.860119925
4,1803.52560557,268.954789188
5,2038.15048178,645.516482619
6,2014.31076972,505.668254273
7,2086.90082372,692.390544147
8,1783.03609304,202.249976944
9,1783.03609304,202.249976944
10,2182.45106878,426.826825584
11,2097.38896146,447.337688711
12,2116.70713527,662.640371957
13,2052.45935513,484.143860817
14,2150.7728654,720.890722753
15,2318.23541835,777.070543057
16,1946.58474336,383.019346905
17,2488.79977788,480.536831647
18,2079.68096018,613.804782497
19,2159.2061668,785.945469638
20,2061.11747222,409.488901667
21,2033.27629349,677.431410799
22,1961.37493135,492.793706028
23,2185.19443901,733.475132265
24,1868.0341981,255.220488898
25,1997.61349787,343.834353309
26,1800.05930339,239.558109658
27,1896.63190862,321.950680095
28,2117.24740486,425.958567791
29,2138.71444102,389.198067608
30,2099.51291026,469.764233767
31,2205.06964974,604.586295481
32,1899.37789428,484.101644177
33,2250.36593457,210.904797421
34,1836.07490292,79.2596271146
35,1951.6600275,463.615202438
36,2098.30708929,537.798335569
37,2163.78286705,555.422130395
38,2197.60932133,601.754215438
39,1849.23741257,553.461217218
40,2314.88054144,408.885348222
41,2243.44776071,337.783454926
42,2349.9484998,298.600713991
43,2414.27433561,358.979012146
44,2385.2576533,509.314515226
45,2426.65051027,467.95707358
46,2416.82772289,629.262334075
47,2033.95760835,303.175916662
48,2310.40364598,269.533103563
49,2187.51473548,458.240640211
50,2139.48380846,294.215160915
51,2265.67108083,552.352443978
52,2132.30421769,308.537618657
53,2122.08947602,363.642839812
54,1959.7223026,431.344828562
55,2113.06131532,446.544541664
56,2253.92523073,186.437110084
57,2090.95787772,87.9973142666
58,2404.84951714,452.376093551
59,2154.29100161,388.612086451
60,2650.71998553,425.322581081
61,2191.96639264,482.994046566
62,1716.75186083,611.604453873
63,2507.89717465,306.84278941
64,2441.096376,125.667208965
65,2108.20932995,195.302000947
66,2279.43796685,287.639996149
67,2347.73779953,313.357935108
68,2270.60142067,387.224356093
69,2227.09173281,567.969724051
70,2408.13730885,375.950646143
71,2248.8951498,541.739879193
72,1981.53779607,525.394156105
73,2402.16812289,353.047282333
74,1930.30011768,474.69456717
75,2425.71565367,506.187314162
76,2593.35172128,318.696905218
77,1779.20734975,525.42218936
78,2051.98422382,504.037429813
79,2184.47188187,525.058353206
80,4643.93380467,159.394463675
81,4422.12634533,402.484726157
